drugname,rating,condition,class
DermaZinc Shampoo,10.0,Seborrheic Dermatitis,A
Extina,10.0,Seborrheic Dermatitis,A
Nizoral Topical,10.0,Seborrheic Dermatitis,A
Ovace Plus,10.0,Seborrheic Dermatitis,A
Sulfacetamide sodium,10.0,Seborrheic Dermatitis,A
Xolegel,10.0,Seborrheic Dermatitis,A
Coal tar,9.076923076923077,Seborrheic Dermatitis,A
Cutar,8.0,Seborrheic Dermatitis,C
Loprox,8.0,Seborrheic Dermatitis,C
Mupirocin,9.692307692307692,Secondary Cutaneous Bacterial Infections,A
Cinacalcet,9.25,Secondary Hyperparathyroidism,A
Sensipar,9.25,Secondary Hyperparathyroidism,A
Phenergan,9.555555555555555,Sedation,A
Promethazine,9.413461538461538,Sedation,A
Lorazepam Intensol,9.166666666666666,Sedation,A
Butabarbital,9.0,Sedation,B
Butisol Sodium,9.0,Sedation,B
Desyrel Dividose,8.0,Sedation,C
Trokendi XR,10.0,Seizure Prevention,A
Topiragen,9.0,Seizure Prevention,B
Lamictal XR,8.5,Seizure Prevention,B
Oxtellar XR,10.0,Seizures,A
Qudexy XR,10.0,Seizures,A
Zarontin,9.75,Seizures,A
Phenytek,9.666666666666666,Seizures,A
Phenobarbital,9.5,Seizures,A
Perampanel,9.166666666666666,Seizures,A
Ethosuximide,9.142857142857142,Seizures,A
Fycompa,9.125,Seizures,A
Keppra XR,9.11111111111111,Seizures,A
Gabitril,9.0,Seizures,B
Luminal,9.0,Seizures,B
Topamax,8.949238578680204,Seizures,B
Aptiom,8.8,Seizures,B
Mysoline,8.8,Seizures,B
Eslicarbazepine,8.75,Seizures,B
Keppra,8.614285714285714,Seizures,B
Lacosamide,8.613636363636363,Seizures,B
Zonegran,8.590909090909092,Seizures,B
Vimpat,8.578947368421053,Seizures,B
Diastat,8.5,Seizures,B
Brivaracetam,8.0,Seizures,C
Dextrostat,10.0,"Sexual Dysfunction, SSRI Induced",A
Acetaminophen / pseudoephedrine,10.0,Sinus Symptoms,A
Advil Cold and Sinus Liqui-Gels,10.0,Sinus Symptoms,A
Alka-Seltzer Cold and Sinus,10.0,Sinus Symptoms,A
Chlorpheniramine / methscopolamine / pseudoephedrine,10.0,Sinus Symptoms,A
Ornex,10.0,Sinus Symptoms,A
Sine-Off Maximum Strength,10.0,Sinus Symptoms,A
Vicks Dayquil Cold & Flu Relief,10.0,Sinus Symptoms,A
VisRx Dose Pack,10.0,Sinus Symptoms,A
Ibuprofen / pseudoephedrine,9.631578947368421,Sinus Symptoms,A
Advil Cold and Sinus,9.6,Sinus Symptoms,A
Acetaminophen / dextromethorphan / phenylephrine,9.0,Sinus Symptoms,B
Aleve-D Sinus & Cold,9.0,Sinus Symptoms,B
Naproxen / pseudoephedrine,9.0,Sinus Symptoms,B
Alka-Seltzer Plus Cold Formula Sparkling Original Effervescent Tablets,8.0,Sinus Symptoms,C
Aspirin / chlorpheniramine / phenylephrine,8.0,Sinus Symptoms,C
Cedax,10.0,Sinusitis,A
Phenylephrine / pyrilamine,10.0,Sinusitis,A
Cleocin,9.8,Sinusitis,A
Vantin,9.666666666666666,Sinusitis,A
Chlorpheniramine / pseudoephedrine,9.4,Sinusitis,A
Cefuroxime,9.28125,Sinusitis,A
Zithromax,9.175438596491228,Sinusitis,A
Augmentin,9.147727272727273,Sinusitis,A
Deltasone,9.0,Sinusitis,B
Dexchlorpheniramine / dextromethorphan / pseudoephedrine,9.0,Sinusitis,B
Lorabid,9.0,Sinusitis,B
Loracarbef,9.0,Sinusitis,B
Cevimeline,9.25,Sjogren's Syndrome,A
Evoxac,9.2,Sjogren's Syndrome,A
Efudex,9.4,Skin Cance,A
Carac,9.071428571428571,Skin Cance,A
Fluoroplex,8.0,Skin Cance,C
Psorcon,10.0,Skin Rash,A
Diflorasone,9.5,Skin Rash,A
Hydrocortisone,9.24,Skin Rash,A
Cubicin,10.0,Skin and Structure Infection,A
Daptomycin,10.0,Skin and Structure Infection,A
Goldenseal,10.0,Skin and Structure Infection,A
Bactroban,9.88888888888889,Skin and Structure Infection,A
Augmentin XR,9.5,Skin and Structure Infection,A
Cefotaxime,10.0,Skin or Soft Tissue Infection,A
Dicloxacillin,10.0,Skin or Soft Tissue Infection,A
Amoxicillin / clavulanate,9.155405405405405,Skin or Soft Tissue Infection,A
Cephalexin,8.96078431372549,Skin or Soft Tissue Infection,B
Cleocin HCl,8.333333333333334,Skin or Soft Tissue Infection,B
Vibramycin,8.25,Skin or Soft Tissue Infection,B
Meropenem,8.0,Skin or Soft Tissue Infection,C
Nicorette,9.75,Smoking Cessation,A
Zyban,9.58,Smoking Cessation,A
Chantix,9.539267015706807,Smoking Cessation,A
Varenicline,9.524216524216524,Smoking Cessation,A
Nicoderm CQ,9.458333333333334,Smoking Cessation,A
Nicotrol Inhaler,9.454545454545455,Smoking Cessation,A
Nicotine,9.211267605633802,Smoking Cessation,A
Bupropion,9.047297297297296,Smoking Cessation,A
Commit,8.928571428571429,Smoking Cessation,B
Habitrol,8.75,Smoking Cessation,B
Buproban,8.0,Smoking Cessation,C
Risperidone,8.813432835820896,Social Anxiety Disorde,B
Cepacol Dual Relief Sore Throat,9.0,Sore Throat,B
Remicade,9.32,Spondyloarthritis,A
Anakinra,8.666666666666666,Still's Disease,B
Axid AR,10.0,Stomach Ulce,A
Omeprazole / sodium bicarbonate,9.615384615384615,Stomach Ulce,A
Protonix,9.458333333333334,Stomach Ulce,A
Carafate,9.133333333333333,Stomach Ulce,A
Calcium carbonate,9.0,Stomach Ulce,B
Ceftin,9.285714285714286,Strep Throat,A
Biaxin,8.909090909090908,Strep Throat,B
Stromectol,8.5,Strongyloidiasis,B
Kybella,10.0,Submental Fullness,A
Cartia XT,9.571428571428571,Supraventricular Tachycardia,A
Adenosine,9.333333333333334,Supraventricular Tachycardia,A
Corgard,9.25,Supraventricular Tachycardia,A
Bisoprolol,9.222222222222221,Supraventricular Tachycardia,A
Cardizem CD,8.0,Supraventricular Tachycardia,C
Relenza,10.0,Swine Flu,A
Zanamivir,10.0,Swine Flu,A
Benlysta,9.181818181818182,Systemic Lupus Erythematosus,A
Belimumab,8.9,Systemic Lupus Erythematosus,B
Plaquenil,8.820512820512821,Systemic Lupus Erythematosus,B
Gastrocrom,9.0,Systemic Mastocytosis,B
Midostaurin,8.0,Systemic Mastocytosis,C
Thyroid desiccated,9.470588235294118,TSH Suppression,A
Ifex,10.0,Testicular Cance,A
Ifosfamide,10.0,Testicular Cance,A
Busulfan,10.0,Thrombocythemia,A
Myleran,10.0,Thrombocythemia,A
Nexavar,7.75,Thyroid Cance,C
Oxistat,10.0,Tinea Corporis,A
Econazole,9.666666666666666,Tinea Corporis,A
Oxiconazole,9.0,Tinea Corporis,B
Naftin,10.0,Tinea Cruris,A
Tolnaftate,10.0,Tinea Cruris,A
Griseofulvin,9.0,Tinea Cruris,B
Clioquinol,10.0,Tinea Pedis,A
Naftifine,10.0,Tinea Pedis,A
Sertaconazole,10.0,Tinea Pedis,A
Zeasorb-AF Drying Gel,10.0,Tinea Pedis,A
Spectazole,9.666666666666666,Tinea Pedis,A
Selenium sulfide,9.444444444444445,Tinea Versicol,A
Alprazolam,9.526898734177216,Tinnitus,A
Trocaine,9.0,Tonsillitis/Pharyngitis,B
Phenol,8.5,Tonsillitis/Pharyngitis,B
Chloraseptic Sore Throat Spray,8.0,Tonsillitis/Pharyngitis,C
Povidone iodine,10.0,Topical Disinfection,A
Sodium hypochlorite,10.0,Topical Disinfection,A
Pimozide,9.5,Tourette's Syndrome,A
Orap,9.125,Tourette's Syndrome,A
Bayer Children's Aspirin,10.0,Transient Ischemic Attack,A
Paroxetine,9.024282560706402,Trichotillomania,A
Oxcarbazepine,9.089108910891088,Trigeminal Neuralgia,A
Tegretol XR,9.0,Trigeminal Neuralgia,B
Rifadin,10.0,"Tuberculosis, Prophylaxis",A
Isoniazid,7.6,"Tuberculosis, Prophylaxis",C
Humatrope,9.6,Turner's Syndrome,A
Sulfazine,9.5,Ulcerative Colitis,A
Budesonide,9.146341463414634,Ulcerative Colitis,A
Mesalamine,9.022058823529411,Ulcerative Colitis,A
Entyvio,9.0,Ulcerative Colitis,B
Imuran,8.619047619047619,Ulcerative Colitis,B
Apriso,8.5,Ulcerative Colitis,B
Azathioprine,8.333333333333334,Ulcerative Colitis,B
Delzicol,9.5,"Ulcerative Colitis, Active",A
Lialda,9.108695652173912,"Ulcerative Colitis, Active",A
Uceris,9.0,"Ulcerative Colitis, Active",B
Rowasa,8.333333333333334,"Ulcerative Colitis, Active",B
Canasa,8.0,"Ulcerative Colitis, Active",C
Salofalk,9.5,"Ulcerative Colitis, Maintenance",A
Asacol,9.0,"Ulcerative Colitis, Maintenance",B
WP Thyroid,10.0,Underactive Thyroid,A
Westhroid,10.0,Underactive Thyroid,A
Cytomel,9.5,Underactive Thyroid,A
Levoxyl,9.5,Underactive Thyroid,A
Tirosint,9.5,Underactive Thyroid,A
Levothyroxine,9.17142857142857,Underactive Thyroid,A
Amoxicillin,9.243243243243244,Upper Respiratory Tract Infection,A
Keflex,9.208333333333334,Upper Respiratory Tract Infection,A
Septra DS,8.909090909090908,Upper Respiratory Tract Infection,B
Bactrim DS,8.873015873015873,Upper Respiratory Tract Infection,B
Erythromycin,8.833333333333334,Upper Respiratory Tract Infection,B
SMZ-TMP DS,8.8,Upper Respiratory Tract Infection,B
Levsin SL,9.75,Urinary Incontinence,A
Cranberry,9.666666666666666,Urinary Incontinence,A
Tolterodine,9.285714285714286,Urinary Incontinence,A
Sanctura XR,9.166666666666666,Urinary Incontinence,A
Detrol LA,9.125,Urinary Incontinence,A
Ditropan,8.8,Urinary Incontinence,B
Bethanechol,8.0,Urinary Retention,C
Ampicillin,10.0,Urinary Tract Infection,A
Hyoscyamine / methenamine / methylene blue / sodium biphosphate,10.0,Urinary Tract Infection,A
Phosphasal,10.0,Urinary Tract Infection,A
Sulfatrim,10.0,Urinary Tract Infection,A
Uta,10.0,Urinary Tract Infection,A
Ofloxacin,9.75,Urinary Tract Infection,A
Rocephin,9.590909090909092,Urinary Tract Infection,A
Azo-Cranberry,9.5,Urinary Tract Infection,A
Cefixime,9.4,Urinary Tract Infection,A
Hyoscyamine / methenamine / methylene blue / phenyl salicylate,9.285714285714286,Urinary Tract Infection,A
Hyoscyamine / methenamine / methylene blue / phenyl salicylate / sodium biphosphate,9.25,Urinary Tract Infection,A
Uribel,9.25,Urinary Tract Infection,A
Bactrim,9.229357798165138,Urinary Tract Infection,A
Cipro,9.181818181818182,Urinary Tract Infection,A
Sulfamethoxazole / trimethoprim,9.070247933884298,Urinary Tract Infection,A
Levaquin,9.010752688172044,Urinary Tract Infection,A
Acetohydroxamic acid,9.0,Urinary Tract Infection,B
Lithostat,9.0,Urinary Tract Infection,B
Trimethoprim,9.0,Urinary Tract Infection,B
Urised,9.0,Urinary Tract Infection,B
Nitrofurantoin,8.94,Urinary Tract Infection,B
Doxycycline,8.914351851851851,Urinary Tract Infection,B
Macrobid,8.910112359550562,Urinary Tract Infection,B
Ampicillin / sulbactam,8.0,Urinary Tract Infection,C
Citric acid / potassium citrate,10.0,Urinary Tract Stones,A
Cytra-K,10.0,Urinary Tract Stones,A
Flomax,9.189655172413794,Urinary Tract Stones,A
Alavert,10.0,Urticaria,A
Allegra,9.4375,Urticaria,A
Levocetirizine,9.240506329113924,Urticaria,A
Cetirizine,9.044117647058824,Urticaria,A
Difluprednate,10.0,Uveitis,A
Durezol,10.0,Uveitis,A
Ozurdex,10.0,Uveitis,A
Retisert,10.0,Uveitis,A
Gynazole-1,10.0,Vaginal Yeast Infection,A
Nizoral,10.0,Vaginal Yeast Infection,A
Terazol 7,10.0,Vaginal Yeast Infection,A
Acidophilus,9.5,Vaginal Yeast Infection,A
Diflucan,9.348837209302326,Vaginal Yeast Infection,A
Fluconazole,9.18978102189781,Vaginal Yeast Infection,A
Clotrimazole,9.142857142857142,Vaginal Yeast Infection,A
Tioconazole,8.975609756097562,Vaginal Yeast Infection,B
Terconazole,8.925925925925926,Vaginal Yeast Infection,B
Vagistat-1,8.8,Vaginal Yeast Infection,B
Monistat 7,8.75,Vaginal Yeast Infection,B
Miconazole,8.655172413793103,Vaginal Yeast Infection,B
Monistat 7-Day Combination Pack,8.61111111111111,Vaginal Yeast Infection,B
Butoconazole,8.5,Vaginal Yeast Infection,B
Monistat 3-Day Combination Pack,8.26923076923077,Vaginal Yeast Infection,B
Pedi-Dri,8.0,Vaginal Yeast Infection,C
Terazol,7.666666666666667,Vaginal Yeast Infection,C
Diphenidol,10.0,Vertig,A
Vontrol,10.0,Vertig,A
Dramamine Less Drowsy,9.5,Vertig,A
Antivert,9.2,Vertig,A
Dramamine II,9.0,Vertig,B
CaloMist,10.0,Vitamin B12 Deficiency,A
Cyanocobalamin,10.0,Vitamin B12 Deficiency,A
D3,10.0,Vitamin D Deficiency,A
Vitamin D2,10.0,Vitamin D Deficiency,A
Vitamin D3,10.0,Vitamin D Deficiency,A
Cholecalciferol,9.666666666666666,Vitamin D Deficiency,A
Ergocalciferol,9.0,Vitamin D Deficiency,B
Mephyton,10.0,Vitamin K Deficiency,A
Phytonadione,10.0,Vitamin K Deficiency,A
Proferrin-ES,10.0,Vitamin/Mineral Supplementation and Deficiency,A
Chromium picolinate,9.5,Vitamin/Mineral Supplementation and Deficiency,A
Multivitamin with minerals,9.0,Vitamin/Mineral Supplementation and Deficiency,B
Zinc sulfate,9.0,Vitamin/Mineral Supplementation and Deficiency,B
Hemax,8.0,Vitamin/Mineral Supplementation and Deficiency,C
Concept DHA,10.0,Vitamin/Mineral Supplementation during Pregnancy/Lactation,A
Natelle One,10.0,Vitamin/Mineral Supplementation during Pregnancy/Lactation,A
Neevo DHA,10.0,Vitamin/Mineral Supplementation during Pregnancy/Lactation,A
Vitafol-OB+DHA,10.0,Vitamin/Mineral Supplementation during Pregnancy/Lactation,A
CitraNatal Assure,9.5,Vitamin/Mineral Supplementation during Pregnancy/Lactation,A
Ferrous sulfate,9.5,Vitamin/Mineral Supplementation during Pregnancy/Lactation,A
PreNexa,9.5,Vitamin/Mineral Supplementation during Pregnancy/Lactation,A
"Multivitamin, prenatal",9.484848484848484,Vitamin/Mineral Supplementation during Pregnancy/Lactation,A
Prenatal Plus,9.333333333333334,Vitamin/Mineral Supplementation during Pregnancy/Lactation,A
CitraNatal 90 DHA,9.0,Vitamin/Mineral Supplementation during Pregnancy/Lactation,B
PR Natal 400,9.0,Vitamin/Mineral Supplementation during Pregnancy/Lactation,B
Tandem DHA,9.0,Vitamin/Mineral Supplementation during Pregnancy/Lactation,B
Duet DHA,8.75,Vitamin/Mineral Supplementation during Pregnancy/Lactation,B
Provida DHA,8.0,Vitamin/Mineral Supplementation during Pregnancy/Lactation,C
Cyclophosphamide,10.0,Wegener's Granulomatosis,A
Belviq XR,10.0,Weight Loss,A
T-Diet,10.0,Weight Loss,A
Megace ES,9.75,Weight Loss,A
Ionamin,9.5,Weight Loss,A
Phentercot,9.5,Weight Loss,A
Adipex-P,9.457627118644067,Weight Loss,A
Belviq,9.427251732101617,Weight Loss,A
Phentermine,9.357558139534884,Weight Loss,A
Megestrol,9.32258064516129,Weight Loss,A
Qsymia,9.248962655601659,Weight Loss,A
Fastin,9.23076923076923,Weight Loss,A
Lomaira,9.0,Weight Loss,B
Phentride,8.0,Weight Loss,C
Penicillamine,8.0,Wilson's Disease,C
Biotene Mouthwash,10.0,Xerostomia,A
Pilocarpine,10.0,Xerostomia,A
SalivaMAX,10.0,Xerostomia,A
Salivart,10.0,Xerostomia,A
Botox Cosmetic,9.666666666666666,acial Wrinkles,A
Dermal filler,9.333333333333334,acial Wrinkles,A
Juvederm Voluma XC,7.0,acial Wrinkles,C
Arcalyst,10.0,amilial Cold Autoinflammatory Syndrome,A
Rilonacept,10.0,amilial Cold Autoinflammatory Syndrome,A
Colchicine,9.026315789473685,amilial Mediterranean Feve,A
Adderall,9.189024390243903,atigue,A
Clomid,9.5,emale Infertility,A
Clomiphene,9.482758620689655,emale Infertility,A
Amlodipine / valsartan,8.470588235294118,ge (amlodipine / valsartan),B
Amlodipine / hydrochlorothiazide / valsartan,9.75,ge HCT (amlodipine / hydrochlorothiazide / valsartan),A
Cesamet,10.0,ibromyalgia,A
Glucosamine,10.0,ibromyalgia,A
Amitriptyline,9.118181818181819,ibromyalgia,A
Lyrica,8.956204379562044,ibromyalgia,B
Milnacipran,8.838709677419354,ibromyalgia,B
Savella,8.803030303030303,ibromyalgia,B
Desyrel,8.789473684210526,ibromyalgia,B
Cyclobenzaprine,8.757575757575758,ibromyalgia,B
Flexeril,8.7,ibromyalgia,B
Nabilone,8.4,ibromyalgia,B
Folic acid,9.0,lic Acid Deficiency,B
Metformin / pioglitazone,8.75,min / pioglitazone),B
Metformin / rosiglitazone,9.0,min / rosiglitazone),B
Metformin / saxagliptin,8.666666666666666,min / saxagliptin),B
Metformin / sitagliptin,9.0,min / sitagliptin),B
Empagliflozin / metformin,10.0,min),A
Dapagliflozin / metformin,9.0,min),B
Linagliptin / metformin,9.0,min),B
Formoterol / mometasone,8.933333333333334,moterol / mometasone),B
Arformoterol,9.5,moterol),A
Budesonide / formoterol,9.319148936170214,moterol),A
Salicylic acid / urea,10.0,t Care,A
Salvax Duo,10.0,t Care,A
Mycophenolic acid,9.333333333333334,tic (mycophenolic acid),A
Antihemophilic factor / von willebrand factor,10.0,von Willebrand's Disease,A
Humate-P,10.0,von Willebrand's Disease,A
Stimate,10.0,von Willebrand's Disease,A
